"nume","ids","cod","activitate","disciplină","coddisc","nivel","act normativ","competență generală"
"Operarea cu diverse formule ritmice","2.3.","edmuz6-2.3","observarea anacruzei (pe timp și pe jumătate de timp) in fragmente muzicale","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Operarea cu diverse formule ritmice","2.3.","edmuz6-2.3","exerciții ritmice cu sincope și contratimpi","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Operarea cu diverse formule ritmice","2.3.","edmuz6-2.3","observarea corespondenței ritmurilor poetice și a celor muzicale în hip hop","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Observarea unor procedee componistice","2.4.","edmuz6-2.4","observarea utilizării binomului repetiție/schimbare în discursul muzical","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Observarea unor procedee componistice","2.4.","edmuz6-2.4","identificarea construcției mono-, bi-, tri-partite a unor piese muzicale (de schema formală A, AB, ABA)","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Observarea unor procedee componistice","2.4.","edmuz6-2.4","observarea unor procedee variaționale","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2046","Operarea cu elemente de scris-citit și limbaj muzical"
"Observarea unor procedee componistice","2.4.","edmuz6-2.4","utilizarea unor structuri ritmice pentru improvizații","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2047","Operarea cu elemente de scris-citit și limbaj muzical"
"Perceperea unor noțiuni muzicale prin audiție direcționată","3.1.","edmuz6-3.1","observarea diferențelor major/minor, vocal/instrumental, binar/ternar, cruzic/anacruzic, repetiție/schimbare structurală, în audierea unor fragmente muzicale","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2048","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Perceperea unor noțiuni muzicale prin audiție direcționată","3.1.","edmuz6-3.1","observarea relațiilor între structura și conținutul unei piese și funcția ei socio-culturală (dans, cântec tradițional, repertoriu ocazional etc.)","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2049","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Perceperea unor noțiuni muzicale prin audiție direcționată","3.1.","edmuz6-3.1","observarea unor structuri modale oligocordice și pentatonice în lucrări muzicale pop – rock","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2050","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Explorarea relației muzicii cu celelalte arte","3.2.","edmuz6-3.2","aprecierea relațiilor intre muzica si textul literar","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2051","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Explorarea relației muzicii cu celelalte arte","3.2.","edmuz6-3.2","alegerea unui fond muzical pentru proiecte/lucrări realizate la alte obiecte de studiu","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2051","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Explorarea relației muzicii cu celelalte arte","3.2","edmuz6-3.2","observarea relației muzică - literatură (inclusiv muzică programatică)","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2051","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
"Explorarea relației muzicii cu celelalte arte","3.2","edmuz6-3.2","exprimarea unor păreri personale despre fondul muzical utilizat în produse multimedia (film, jocuri, publicitate, etc)","Educație muzicală","edmuz6","cl6","Ordinul ministrului educaţiei naţionale nr. 3393 /28.02.2051","Aprecierea lucrărilor muzicale, inclusiv a conținutului lor afectiv, atitudinal și ideatic"
